TSA_dia,Carga_Alcalina,Kappa,DB_SGF,DB_LAB,Secura_pct,Casca_pct,Extrativo_Total,Extrativo_AT,Extrativo_SGF,TPC,Idade,vmi_le_021,vmi_021_025,vmi_gt_025,pct_AB,pct_C,pct_DMG
3400.0,20.02654666109694,17.44867213333266,496.0573452505565,507.6340026855469,62.2400016784668,1.271080017089844,2.549999952316284,1.879999995231628,3.963741350269102,49.44809368428946,7.35633824725453,0,1,0,0.2703203823756308,0.4428876222017004,0.2867919954226687
3393.517447934028,20.2703555093317,18.00274876486653,496.0573452505565,507.6340026855469,62.2400016784668,1.271080017089844,2.549999952316284,1.879999995231628,3.963741350269102,49.44809368428946,7.35633824725453,0,1,0,0.2703203823756308,0.4428876222017004,0.2867919954226687
3350.0,20.39910125732422,17.9203929901123,499.0504244012147,507.6340026855469,62.2400016784668,1.271080017089844,2.549999952316284,1.879999995231628,3.864907867656652,40.75611585371842,7.377014987299995,0,1,0,0.2750270897875048,0.4282685342706273,0.296704375941868
3396.126310512366,20.90970732763304,16.51782654380323,499.0504244012147,485.7879943847656,61.79000091552734,1.066550016403198,4.360000133514404,2.119999885559082,3.864907867656652,40.75611585371842,7.377014987299995,0,1,0,0.2750270897875048,0.4282685342706273,0.296704375941868
3400.0,20.20426749416643,16.99931681917038,499.0504244012147,485.7879943847656,61.79000091552734,1.066550016403198,4.360000133514404,2.119999885559082,3.864907867656652,40.75611585371842,7.377014987299995,0,1,0,0.2750270897875048,0.4282685342706273,0.296704375941868
3400.0,20.26625891204818,17.18405774174588,512.6518558940483,485.7879943847656,61.79000091552734,1.066550016403198,4.360000133514404,2.119999885559082,4.441179457292576,40.01529902403806,7.27494255930154,0,1,0,0.2657905471952833,0.4579636194807741,0.2762458333239425
3300.0,20.62750476498199,17.15831224260048,494.9304603883007,469.9219970703125,59.03499984741211,1.474470019340515,2.710000038146973,2.009999990463257,4.029685420961068,31.29215863714047,7.161046679902541,0,0,1,0.4731514405358777,0.2566113995512753,0.270237159912847
3295.644714288194,20.28106652281647,16.89144474084145,494.9304603883007,469.9219970703125,59.03499984741211,1.474470019340515,2.710000038146973,2.009999990463257,4.029685420961068,31.29215863714047,7.161046679902541,0,0,1,0.4731514405358777,0.2566113995512753,0.270237159912847
3300.0,20.56428731414647,16.98807951615512,494.9304603883007,469.9219970703125,59.03499984741211,1.474470019340515,2.710000038146973,2.009999990463257,4.029685420961068,31.29215863714047,7.161046679902541,0,0,1,0.4731514405358777,0.2566113995512753,0.270237159912847
3313.496817135417,20.43151498495987,17.10037480908685,492.1519600012256,477.8670043945312,59.625,0.9281880259513855,4.0,2.349999904632568,3.855395670215131,33.36660475313938,7.927206782423988,0,0,1,0.3917209536918319,0.3026328814390225,0.3056461648691455
3350.0,20.68027367447604,17.00510515531513,492.1519600012256,477.8670043945312,59.625,0.9281880259513855,4.0,2.349999904632568,3.855395670215131,33.36660475313938,7.927206782423988,0,0,1,0.3917209536918319,0.3026328814390225,0.3056461648691455
3356.428842690973,20.32875465633622,16.58821559168584,492.1519600012256,477.8670043945312,59.625,0.9281880259513855,4.0,2.349999904632568,3.855395670215131,33.36660475313938,7.927206782423988,0,0,1,0.3917209536918319,0.3026328814390225,0.3056461648691455
3375.0,20.40800055656124,16.92073423011028,501.8242802456101,502.9670104980469,60.82999992370605,0.6057389974594116,2.630000114440918,0.9300000071525574,3.580652392768701,37.17204699859028,7.505687514702646,0,1,0,0.4803859924382288,0.2359968620419141,0.283617145519857
3390.9653246875,20.20516442629029,16.40587971840663,501.8242802456101,502.9670104980469,60.82999992370605,0.6057389974594116,2.630000114440918,0.9300000071525574,3.580652392768701,37.17204699859028,7.505687514702646,0,1,0,0.4803859924382288,0.2359968620419141,0.283617145519857
3400.0,20.26461238048826,16.84542369722456,499.3924864093888,502.9670104980469,60.82999992370605,0.6057389974594116,2.630000114440918,0.9300000071525574,3.798196177108705,37.30859008026954,7.970182381746731,0,0,1,0.3896163955622879,0.282018158566568,0.328365445871144
3320.706417951389,20.48821172840321,17.43204638993001,481.0651714344172,501.5320129394531,60.39499855041504,0.7748479843139648,2.819999933242798,2.400000095367432,4.243446389723975,33.37350446822636,6.913190915423036,0,1,0,0.3605752199456347,0.3576582000993775,0.2817665799549879
3300.0,20.54357562593548,16.90101715121567,481.0651714344172,501.5320129394531,60.39499855041504,0.7748479843139648,2.819999933242798,2.400000095367432,4.243446389723975,33.37350446822636,6.913190915423036,0,1,0,0.3605752199456347,0.3576582000993775,0.2817665799549879
3307.052231666665,20.29112162883613,16.43228130820357,481.0651714344172,501.5320129394531,60.39499855041504,0.7748479843139648,2.819999933242798,2.400000095367432,4.243446389723975,33.37350446822636,6.913190915423036,0,1,0,0.3605752199456347,0.3576582000993775,0.2817665799549879
3353.404987673611,20.07874311488033,16.92566584600879,488.5694701672509,473.7009887695312,59.7400016784668,1.130759954452515,2.569999933242798,1.350000023841858,3.922296762638198,37.85331387096294,7.043281686778641,0,1,0,0.3192439095192372,0.335443136904629,0.3453129535761338
3375.0,19.84444307165933,17.00686666495075,488.5694701672509,473.7009887695312,59.7400016784668,1.130759954452515,2.569999933242798,1.350000023841858,3.922296762638198,37.85331387096294,7.043281686778641,0,1,0,0.3192439095192372,0.335443136904629,0.3453129535761338
3386.900798038194,20.26213060913071,16.91805493909449,488.5694701672509,473.7009887695312,59.7400016784668,1.130759954452515,2.569999933242798,1.350000023841858,3.922296762638198,37.85331387096294,7.043281686778641,0,1,0,0.3192439095192372,0.335443136904629,0.3453129535761338
3400.0,21.11101682229702,16.94764661721395,491.2746034683931,481.43701171875,60.18999862670898,1.421849966049194,3.509999990463257,1.779999971389771,4.098193651883598,35.4994024572424,7.013051138919802,0,0,1,0.3130623786514743,0.349901297399865,0.3370363239486607
3372.167794045139,21.04075707628416,15.86863870208834,491.2746034683931,481.43701171875,60.18999862670898,1.421849966049194,3.509999990463257,1.779999971389771,4.098193651883598,35.4994024572424,7.013051138919802,0,0,1,0.3130623786514743,0.349901297399865,0.3370363239486607
3341.414245520834,20.43854983435688,16.28788367794462,491.2746034683931,481.43701171875,60.18999862670898,1.421849966049194,3.509999990463257,1.779999971389771,4.098193651883598,35.4994024572424,7.013051138919802,0,0,1,0.3130623786514743,0.349901297399865,0.3370363239486607
